Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_AD,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks
TopPost,#olympics2024,https://twitter.com/search?q=#olympics2024&src=typed_query&f=top,https://twitter.com/SportsMax_Carib/status/1821517522484523155,SportsMaxReload,https://twitter.com/SportsMax_Carib,2024-08-08,It's been frustrating for Danniel Thomas-Dodd to prepare for the Paris 2024 games. Here is why...#Olympics2024 #OlympicsOnSportsmax #HomeOfChampions,,https://twitter.com/SportsMax_Carib/status/1821517522484523155,False,56,1K,1.6K,258K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/TeamUSA/status/1821632788631576797,Team USA,https://twitter.com/TeamUSA,2024-08-08,Syd doing Syd things @GoSydGo breaks her own 400m hurdles world record with a time of 50.37#ParisOlympics,https://pbs.twimg.com/media/GUe9XRFbUAA-O8Y?format=jpg&name=small,https://twitter.com/TeamUSA/status/1821632788631576797,False,37,640,3.7K,140K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/OnHerTurf/status/1821628996137697525,On Her TurfReload,https://twitter.com/OnHerTurf,2024-08-08,TARA DAVIS-WOODHALL IS AN OLYMPIC CHAMPION! #ParisOlympics,,https://twitter.com/OnHerTurf/status/1821628996137697525,False,7,824,4.4K,100K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/NBCSports/status/1821632018343395603,NBC SportsReloadNBC Olympics & Paralympics,https://twitter.com/NBCSports,2024-08-08,"Sydney McLaughlin-Levrone is the FIRST woman to EVER win two 400m hurdles gold medals, and she did it BACK-TO-BACK. #ParisOlympics NBC & Peacock",,https://twitter.com/NBCSports/status/1821632018343395603,False,17,167,555,30K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/TrackTownUSA/status/1821617805059617000,TrackTown USAReload,https://twitter.com/TrackTownUSA,2024-08-08,"KUNG FU KENNY. OLYMPIC SILVER MEDALIST. With a time of 19.62 in the men’s 200m, Kenny Bednarek secures silver #TrackTown24 X #ParisOlympics",https://pbs.twimg.com/media/GUevsMSa8AIXAKl?format=jpg&name=360x360,https://twitter.com/TrackTownUSA/status/1821617805059617000,False,6,80,645,25K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/NBCOlympics/status/1821284899392803205,NBC Olympics & ParalympicsReload,https://twitter.com/NBCOlympics,2024-08-07,Quincy Hall’s effort down the stretch to win Olympic gold deserves its own medal.  #ParisOlympics,,https://twitter.com/NBCOlympics/status/1821284899392803205,False,289,2.6K,20K,1.4M
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/TeamUSA/status/1821633501516722414,Team USA,https://twitter.com/TeamUSA,2024-08-08,TARA'S GOLDEN @tar___ruh is the long jump Olympic champion!#ParisOlympics,https://pbs.twimg.com/media/GUe-AyXa8AIlZK0?format=jpg&name=small,https://twitter.com/TeamUSA/status/1821633501516722414,False,55,1.5K,8K,121K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/TeamUSA/status/1821636262547366016,Team USA,https://twitter.com/TeamUSA,2024-08-08,GOLD FOR GRANT @Flaamingoo_ is an Olympic champion in the 110m hurdles!#ParisOlympics,https://pbs.twimg.com/media/GUfAhaaaYAA_oJe?format=jpg&name=small,https://twitter.com/TeamUSA/status/1821636262547366016,False,63,1.1K,5.3K,66K
TopPost,#paris2024,https://twitter.com/search?q=#paris2024&src=typed_query&f=top,https://twitter.com/BBCSport/status/1821620756620464425,BBC Sport,https://twitter.com/BBCSport,2024-08-08,An OLYMPIC RECORD in the men's javelin final from Pakistan's Arshad Nadeem! #BBCOlympics #Olympics #Paris2024,,https://twitter.com/BBCSport/status/1821620756620464425,False,206,2.7K,9.4K,621K
TopPost,#paris2024,https://twitter.com/search?q=#paris2024&src=typed_query&f=top,https://twitter.com/WorldAthletics/status/1821619975490056618,World Athletics,https://twitter.com/WorldAthletics,2024-08-08,OLYMPIC RECORD 's Arshad Nadeem launches an absolute missile in the men's javelin throw final.92.97m Olympic record 4 more attempts to go.#Paris2024 #Olympics,https://pbs.twimg.com/media/GUexXNDX0AAzHuU?format=jpg&name=small,https://twitter.com/WorldAthletics/status/1821619975490056618,False,189,1.9K,8.4K,395K
